#Fichier contenant sur chaque ligne : Latitude en degré, Longitude en degré, Altitude en mètre, Temps en secondes, Cap en degré
43.104445589631354,5.953477416209682,59.0,59.0,60.0
43.1044783830379,5.953555212595348,60.0,60.0,60.0
43.104511176426875,5.953633008981013,61.0,61.0,60.0
43.10454396979828,5.953710805366678,62.0,62.0,60.0
43.104576763152124,5.953788601752345,63.0,63.0,60.0
43.104609556488406,5.95386639813801,64.0,64.0,60.0
43.10464234980711,5.953944194523676,65.0,65.0,60.0
43.10467514310825,5.954021990909341,66.0,66.0,60.0
43.104707936391826,5.954099787295006,67.0,67.0,60.0
43.104740729657834,5.954177583680672,68.0,68.0,60.0
43.10477352290628,5.954255380066338,69.0,69.0,60.0
43.10480631613716,5.954333176452003,70.0,70.0,60.0
43.10483910935046,5.954410972837668,71.0,71.0,60.0
43.10487190254619,5.954488769223334,72.0,72.0,60.0
43.10490469572437,5.954566565608999,73.0,73.0,60.0
43.10493748888498,5.954644361994665,74.0,74.0,60.0
43.10497028202801,5.954722158380331,75.0,75.0,60.0
43.10500307515349,5.954799954765996,76.0,76.0,60.0
43.105035868261396,5.9548777511516615,77.0,77.0,60.0
43.10506866135174,5.9549555475373275,78.0,78.0,60.0
43.105101454424506,5.955033343922993,79.0,79.0,60.0
43.10513424747971,5.955111140308659,80.0,80.0,60.0
43.10516704051735,5.955188936694324,81.0,81.0,60.0
43.10519983353742,5.9552667330799895,82.0,82.0,60.0
43.10523262653993,5.9553445294656555,83.0,83.0,60.0
43.10526541952486,5.95542232585132,84.0,84.0,60.0
43.10529821249224,5.9555001222369865,85.0,85.0,60.0
43.10533100544204,5.955577918622652,86.0,86.0,60.0
43.10536379837428,5.955655715008318,87.0,87.0,60.0
43.10539659128895,5.955733511393983,88.0,88.0,60.0
43.10542938418605,5.955811307779648,89.0,89.0,60.0
43.10546217706559,5.955889104165315,90.0,90.0,60.0
43.10549496992756,5.95596690055098,91.0,91.0,60.0
43.10552776277196,5.956044696936646,92.0,92.0,60.0
43.1055605555988,5.95612249332231,93.0,93.0,60.0
43.10559334840807,5.956200289707976,94.0,94.0,60.0
43.10562614119977,5.956278086093642,95.0,95.0,60.0
43.105658933973906,5.956355882479308,96.0,96.0,60.0
43.10569172673048,5.956433678864973,97.0,97.0,60.0
43.105724519469476,5.956511475250638,98.0,98.0,60.0
43.10575731219091,5.956589271636304,99.0,99.0,60.0
43.10579010489478,5.956667068021969,100.0,100.0,60.0
43.10582289758108,5.956744864407635,101.0,101.0,60.0
43.10585569024982,5.956822660793301,102.0,102.0,60.0
43.10588848290098,5.956900457178966,103.0,103.0,60.0
43.105921275534584,5.956978253564631,104.0,104.0,60.0
43.105954068150616,5.957056049950296,105.0,105.0,60.0
43.105986860749084,5.957133846335963,106.0,106.0,60.0
43.10601965332998,5.957211642721629,107.0,107.0,60.0
43.10605244589332,5.957289439107293,108.0,108.0,60.0
43.10608523843908,5.957367235492959,109.0,109.0,60.0
43.106118030967274,5.957445031878624,110.0,110.0,60.0
43.10615082347791,5.957522828264291,111.0,111.0,60.0
43.10618361597098,5.957600624649956,112.0,112.0,60.0
43.10621640844647,5.957678421035621,113.0,113.0,60.0
43.10624920090441,5.957756217421287,114.0,114.0,60.0
43.106281993344766,5.957834013806952,115.0,115.0,60.0
43.106314785767566,5.957911810192617,116.0,116.0,60.0
43.1063475781728,5.957989606578283,117.0,117.0,60.0
43.10638037056046,5.958067402963949,118.0,118.0,60.0
43.10641316293056,5.958145199349615,119.0,119.0,60.0
43.106445955283085,5.958222995735279,120.0,120.0,60.0
43.106478747618056,5.958300792120945,121.0,121.0,60.0
43.106511539935454,5.958378588506611,122.0,122.0,60.0
43.10654433223528,5.958456384892277,123.0,123.0,60.0
43.106577124517536,5.958534181277942,124.0,124.0,60.0
43.10660991678223,5.958611977663607,125.0,125.0,60.0
43.10664270902936,5.958689774049273,126.0,126.0,60.0
43.10667550125893,5.958767570434939,127.0,127.0,60.0
43.10670829347092,5.958845366820604,128.0,128.0,60.0
43.10674108566534,5.958923163206269,129.0,129.0,60.0
43.10677387784221,5.959000959591935,130.0,130.0,60.0
43.1068066700015,5.9590787559776,131.0,131.0,60.0
43.10683946214323,5.9591565523632655,132.0,132.0,60.0
43.10687225426739,5.959234348748932,133.0,133.0,60.0
43.10690504637398,5.959312145134597,134.0,134.0,60.0
43.106937838463004,5.959389941520263,135.0,135.0,60.0
43.10697063053446,5.959467737905928,136.0,136.0,60.0
43.10700342258835,5.9595455342915935,137.0,137.0,60.0
43.107036214624685,5.95962333067726,138.0,138.0,60.0
